title,company,url,text
Sr. Product Designer - Toronto,Perpetua Labs,https://ca.indeed.com/rc/clk?jk=963d110955109575&fccid=b7254da6203c84b3&vjs=3," Take full ownership over designing the Perpetua's web and native mobile apps    Completely rethink how complex cross-channel advertising campaigns are monitored and managed    Work with the Product Manager to turn broad conceptual ideas into practical, elegant solutions    Produce wireframes, prototypes and high fidelity designs using tools such as Sketch, Zeplin and Principle    Diploma or degree in digital design, interaction design or communications    2+ years of UX/UI design on a software product team    Experience with end-to-end (UI + UX) product design    Experience designing native mobile applications    Advanced proficiency in design tools such as Sketch, Photoshop or Ilustrator    Advanced proficiency in animation and prototyping tools such as Principle or InVision    Strong communication skills    Ability to think on your feet and adapt to changing/open-ended requirements    Demonstrated strategic product thinking and vision    Previous experience with a fast scaling start-up    Experience with B2B or business insights and analytics    Relevant personal projects and open source wo    Experience in the marketing or advertising space    Experience in web development (React, Javascript, HTML/CSS)    Impactful work that will help lay the foundation for future projects    Ground floor opportunity    Significant equity    Paid-for meals    Company backed by many of best vc in world    Full benefits plus a health spending account    Top of the line technology to help you build your own workspace    Flexible time off policy"
Senior UX Content Designer (UX Writer),QUESTRADE INC,https://ca.indeed.com/rc/clk?jk=c2fc3425e110caa3&fccid=dd16cd5f7dbbced2&vjs=3,
Product Designer (Intermediate),Step by Step Professional Services,https://ca.indeed.com/rc/clk?jk=47560b2003075c51&fccid=50f7dae6edfd9634&vjs=3,"Bachelor’s degree and or Product Design   Design libraries   UI design (iOS/Android and web).   Design tools such as, Sketch, Abstract, Illustrator"
Sr. UX/UI Designer,Giesecke and Devrient Corporate,https://ca.indeed.com/rc/clk?jk=f7d13cd2d34acdd8&fccid=cab4e90df1f023ae&vjs=3,"Raise the skill capacity in the team, by coaching through reviews and feedback   Facilitate client’s product vision by means of researching, conceiving, sketching, prototyping and user-testing experiences for digital products   Propose best practices for delivering digital products, based on industry’s best practices and experience   Comfortable in working with images and translating them into fully workable designs/prototypes   Creating wireframes in an iterative and incremental, user centric, mobile first design process   Team player, inside IT and across departments   Responsible for the delivery of the designs, offering guidance to the   Expert communicator   15+ years’ experience as a UX/UI Designer / Developer   Prior experience in a technical leadership position   Agile mindset, used to Scrum/Kanban models   Experience working in an Agile Scrum/Kanban environment, with changing and   Shipped mobile products, both in Android and iOS platforms   Expert knowledge of CSS layout including responsive design techniques and   Expert design skills, having delivered digital products in different markets   Experience in Angular JS, Node.js or similar frameworks   Unrelenting desire in doing the right thing   Knowledge of web/mobile standards, typography and usability   Design patterns and Javascript MVC frameworks or similar   Data-informed product development: Analytics, A/B testing, Heatmaps, etc.   Experience with browser performance optimizations   Experience in designing PWAs   Proven analytical and problem-solving abilities   Ability to work with geographically disparate teams   In-depth knowledge including but not limited to:   Proven hands on knowledge in at least three of the following:   Bachelor’s Degree or Master’s Degree in Computer Science, Computer Engineering,   Sitting for extended periods of time   Office Setting   This job description is not intended to be all inclusive. The candidate hired will"
Designer de produit - Marchés de capitaux | Product Designer - Capital Markets,Element AI,https://ca.indeed.com/rc/clk?jk=b2cca97b127fca15&fccid=98c522aa9024c59e&vjs=3,"Design exploratoire touchant à différentes modalités d'interface (pourquoi nous limiter aux interfaces logiciel?);   Générer rapidement des idées d'approches innovatrices afin de faire suite aux activités de recherche et d'en communiquer les conclusions à l'équipe rapidement et de manière continue pour générer des commentaires et apporter des améliorations;   Développer des wireframes, des maquettes et des prototypes fonctionnels, et déterminer quels outils s'appliquent à quels projets;   Être prêt à travailler selon une approche DesOps et contribuer à notre système de design;   Effectuer des tests utilisateurs sur une base continue (le guerilla testing vaut mieux que pas de test du tout);   Collaborer avec les gestionnaires de produits et les chercheurs en conception sur diverses activités de recherche : entrevues, enquêtes, etc.;   Collaborer avec une équipe interfonctionnelle de développeurs et de chercheurs avec pour objectif commun de livrer de la valeur aux utilisateurs;   Découvrir, définir et partager des principes et méthodologies de design axés sur l'IA susceptibles de créer des expériences humaines harmonieuses améliorées par l'IA;   Participer à la définition et à l'amélioration continue des pratiques de design d'Element AI;   Adopter et promouvoir les principes Lean UX et Modern Agile.   Concevoir des produits pouvant s'adapter à différents clients selon leur niveau de préparation et de maturité en matière d'IA;   Design basé sur l'humain;   Collaborer avec les développeurs afin de s'assurer que le design de l'UX se traduit en interfaces (UI) efficaces;   Une vision de ce que sera l'expérience utilisateur pour la prochaine génération d'applications intelligentes (et assez d'ouverture pour accepter d'avoir tort suite à la phase d'expérimentation rapide);   Capacité démontrée à concevoir des approches innovatrices (nouvelles ET utiles);   Compétences requises pour piloter des initiatives de design de A à Z (autonomie);   Connaissance des meilleures pratiques de l'industrie;   Expérience à concevoir et effectuer des recherches utilisateur (en tous genres), tirer des conclusions et présenter les résultats;   Grande facilité à communiquer avec les clients, les utilisateurs, les développeurs et la direction;   Intérêt (et expérience, idéalement) pour le design participatif;   Au moins 5 années d'expérience de travail sur des projets de grande envergure;   Expérience de travail sur des projets SaaS en livraison continue;   Expérience de travail au sein d'une entreprise de type start-up;   Expérience en technologie et/ou en science cognitive;   Expérience et passion pour les services financiers et la gestion d'actifs;   Capacité à identifier des exigences à partir de la recherche sur les utilisateurs;   Capacité à développer des interfaces et expériences utilisateur (UI/UX) à partir des exigences identifiées;   Atout considérable : Expérience directe ou auprès de clients en gestion des actifs, en opérations boursières, en placements quantitatifs, etc.   Design exploration with various interface modalities (why limit ourselves to software UI?);   Quickly generating copious ideas of innovative approaches to address Design Research insights and communicating them to the team quickly and continuously for feedback and improvement;   Developing sketch wireframes, mockups and functional prototypes - and determining which are the right tools for the right jobs;   Willingness to embrace a DesOps mindset and contribute to our Design System;   Performing continuous user testing (guerilla is better than none!);   Working with Product Managers and Design Researchers on various research activities including interviews, surveys, etc;   Collaborating with a cross-functional team of developers and researchers towards the shared goal of delivering value to users;   The opportunity to discover, define, and share AI-first design principles and methodologies creating harmonious human experiences augmented by AI;   Participating in the definition and continuous improvement of Element AI Design practices;   Embracing and promoting Lean UX and Modern Agile principles.   Someone with vision of what the next generation of smart applications' user experience could be (and a willingness to be proven wrong by trying to build it through rapid experimentation);   Demonstrated ability to come up with truly innovative approaches (new AND useful);   Skills to lead Design initiatives end-to-end (autonomous);   Knowledge of the industry's best practices;   Experience in designing and driving user research (in all types of), drawing conclusions and presenting the results;   Total ease in communicating with customers, users, developers and executives;   An interest and - ideally - some experience in participatory design;   At least 5 years of experience on large scale projects;   Experience on continuously delivered SaaS projects;   Experience working in a fast paced startup environment;   A background in technology and/or cognitive science;   Experience or passion for financial services and asset management;   Able to derive requirements from user research;   Able to develop UI/UX from requirements;   Experience in or with clients in Asset Management, Trading, Quantitative Investing, etc. a strong plus.   Work closely with other AI enthusiasts;   Enjoy your work and life harmony;   Leave your mark in a thriving industry;   Apply your talent to tackling new challenges everyday;   Be surprised at how much you will learn;   Open and inclusive company culture."
Junior UX Developer,Axonify,https://ca.indeed.com/rc/clk?jk=2efb95babe270572&fccid=54f2441d5b5e6374&vjs=3," Make a difference: semi-monthly releases gets your design into the users' hands as soon as it's ready.    Quality Matters: well-designed software lasts longer. The development/design culture is more about ""do it right"" instead of ""do it fast"".    Learning from the best . Our leaders support us, develop us and help us become our best. Our open door and transparent culture nurtures everyone to build their career and develop their skills.    Working in a modern workplace . We are fast-paced, constantly evolving, and flexible to change. We love our work, but we also love our lives outside of work and Axonify supports this balance.    Collaborating . We believe our ideas are better together and we encourage trust, respect and authenticity to support each other. The Axoni-fam collectively celebrates successes and learns from each other to be even better.    Being Bold . If you like to challenge convention and be tenacious in the face of uncertainty, Axonify is the place to balance never giving up but respecting when to let go.    Getting It Done . We work hard through perseverance and taking ownership, but because of our phenomenal positive attitude, we ALWAYS have fun along the way.    Working collaboratively with fellow developers, designers and PMs.    Championing and architecting reusable UI Components (HTML/CSS and JavaScript)    Simplifying complex content and ideas into modular, scalable components.    Living in semantic, responsive, cross-browser and accessible HTML/CSS.    Taking feedback graciously to determine the best course of action.    Degree or Diploma in Computer Science, Engineering or similar technical field.    2+ years of industry experience or a background in UI development, Application development or similar.    Experience developing for mobile, tablet and desktop screen sizes utilizing responsive design.    Excellent understanding of CSS pre-processors such as Less/Sass.    Practical knowledge and understanding of Atomic Design philosophy.    Experience working with reusable CSS/HTML components and atomic design philosophy."
Senior UI/UX Designer,Ceridian,https://ca.indeed.com/rc/clk?jk=8ac785fec1955b95&fccid=837c958b2711fe23&vjs=3,
Senior Product Designer,ExperiencePoint,https://ca.indeed.com/rc/clk?jk=6b1c687f07cf0dcc&fccid=43bb7843bf2bb9be&vjs=3,"Own new product design from discovery to implementation. You’ll lead brainstorming sessions and product research, define user journeys, design and test prototypes   Develop, analyze and communicate product requirements based on input from stakeholders across the business as well as clients and users   Integrate requirements into the product roadmap and project schedule and provide accurate timelines and status updates   Translate vision, feedback and ideas into meaningful, creative and impactful experiences that will add value for our clients and enhance our unique value proposition   Train internal and external audiences on new product offerings   Responsible for developing, updating and reviewing assets that support the product offering   Contribute to the prioritization of key business challenges and make recommendations on optimal allocation of your time   Implement design best practices that create efficiencies   Develop metrics, systems, and processes to measure the effectiveness of the experiences we’re delivering, and be able to identify opportunities for further optimization   Prepare and share project related news as necessary in monthly company gatherings   5+ years experience in product management, UX/UI design and/or user research in the web and software space   Experience working across the project life cycle, within cross-functional teams and end users, and using lean/agile design practices   You have in-depth knowledge of UX/UI principles and best practices, user-centered design, and design thinking   Strong portfolio of design work on which you made a direct impact or that you created yourself   Experience creating research programs and synthesizing research   You have a strong sense of collaboration and are able to work across teams in order to effectively problem solve   You have excellent communication skills, know how to receive and deliver constructive criticism, and thrive in an agile team   You have a strong sense of organization and accountability   You show a willingness for flexibility, adaptability and ability to learn and grow - you believe continuous learning is crucial in an ever-changing industry!    We train people and organizations to innovate and change the way they work through immersive, digitally-driven workshops in human-centered approaches and we practice what we preach. Learning by doing, authenticity, possibility, continuous improvement and family are central to who we are and what we do.    We strive for a highly transparent, open, and collaborative culture.   You'll work with an inspiring and diverse team who are excited to come to work every day and passionate about what they do and the clients we serve.   You’ll work in an environment that is both fast-paced and fun. Our beautiful open brick & beam office in the Entertainment hub of downtown Toronto is filled with great amenities and laughter.   You’ll find a competitive salary, bonus structure, build your own wellness program, flexible working hours and company events.   The opportunity to be a key part of an exciting time with lots of opportunities for personal and professional growth."
Senior Product Designer,Compass Digital Labs,https://ca.indeed.com/rc/clk?jk=ff15ebb999151015&fccid=b0e29160afa0f3ea&vjs=3," Own and drive design problems from ideation to execution    Balance long term planning and strategy with near term sprint support    Build the relationship and collaborate closely with the cross-functional teams such as UX Research, Product Management, Engineering, Business Analytics, Service Design    Deeply understand the business goal and challenge its requirements as necessary    Use quantitative data and qualitative feedback to inform the design decisions iteratively    Contextualize the holistic impact of your design across our products    Create user scenarios, user journey, wireframes, UI designs and prototypes throughout the full cycle of the product development    Drive design through data, build methods to collect and analyze data from user interactions, run/attend experiments and user interviews    Work with design infrastructure team to conform with the latest design system and contribute to its continuous innovation    Provide design feedback and guidance to our junior designers    Strong portfolio showcasing the problem solving skill and high design caliber; you MUST provide a link to your portfolio (and password if applicable) to be considered for this role    Minimum 5+ years of experience as a product/UX designer with a focus on consumer-facing mobile products    Fluency in the latest product design trends, tools and technology cross platform    Must be able to work in our offices in Mississauga, Ontario (HQ)    You love a fast-paced environment    You are curious, and willing to go above and beyond the job description    You are a generalist who can drive the design process end to end    You make a great thought partner with the cross-functional teams    You are an excellent storyteller and communicator    You exude a can-do attitude and enthusiasm    Lead design reviews with company leadership and provide expertise on how design can drive business results    Experience using, building, and maintaining design systems and UI component libraries    Strengths in UX strategy, information architecture, systems design    Experience with information visualization and design    Proficiency with the full-stack of design tools, from concept to delivery    Ability to work autonomously on multiple projects in a high-paced environment    Grittiness. You never hesitate to roll up your sleeves and tackle something hands-on. It's never someone else's problem."
Lead Designer,Lucova,https://ca.indeed.com/rc/clk?jk=0f0d081296017d4e&fccid=90a879ec57bb8dcb&vjs=3,"In-depth research of the design problem and building recommendations for executive team   Developing and testing creative concepts in conjunction with Marketing team   Develop and execute a variety of marketing & sales projects, such as brochures, flyers, sales collateral, advertising, promotional items, presentations, landing pages, banner ads, sales proposals, e-books, guides, blog layouts   Research and design powerful UI/UX concepts for our engineering team in conjunction with CEO. Bringing out our product vision and philosophy to life!   Strong hand sketch artistic ability   Minimum 3+ years of professional design experience on a high-performing team   Extensive knowledge in Adobe Creative Suite - particularly InDesign, Illustrator and Photoshop   Proven knowledge in Sketch and InVision   Experience designing wireframes and website architecture an asset   You have experience building sketches, developing creative assets and you have aspirations to apply your skills to branding, marketing and product development!   Ability to take initiative over an assigned project and own the project deliverable from concept to production   Ability to absorb and apply constructive feedback from peers and stakeholders   Previous working experience in a fast-paced startup environment an asset   We have a small team and we LOVE working with each other. We want someone who will fit in to our early established culture.   This includes being proactive, asking lots of questions, working hard to meet your promises, not being afraid of making mistakes, helping each other out and being POSITIVE. Positive energy is big here!"
Designer - Contract 3 Mo,Espresslabs,https://ca.indeed.com/rc/clk?jk=6a837fa997881ac8&fccid=944d0e71936908b4&vjs=3," Effective design application & interpretation of the strategic visions of the business.    Producing original designs for a variety of of both print and web applications.    Working efficiently to bring concepts to life and improve existing products and services.    Proficient in the Adobe Creative Suite and implementing good design practises efficiently.  Collaborate with senior management, IT and marketing to develop ideas and designs.    Develop design guidelines, best practices and standards for the company and Instill brand consistency across all communication channels.    Able to take direction and add to conceptual and design development.    Some tasks may include designing brand identities, stationery packages, magazines, product catalogues, brochures, web concepts, advertising pieces, email marketing and product display pieces.    You are fluent in English and French.    You have 3+ years experience in design.    You have a good understanding of UX/UI best practises.    You understand basic HTML and have some experience with email campaigns.    Great time management skills and solid work ethic.    Self motivated learner.    Challenging tasks and projects in a fast paced working environment.    A professional and competent team    Needs-based further training opportunities"
Product Strategist,Myplanet,https://ca.indeed.com/rc/clk?jk=a6cb84e24cb9e7b6&fccid=01afbb791968779b&vjs=3,"Serve as the primary contact for our customers and advocate for both the user and business throughout the software development lifecycle   Use Agile Project Management while working with teams of designers and developers to create a product backlog and release plan, ensuring delivery within agreed upon scope, quality, schedule, and budget   Collaborate with UI/UX designers and researchers to gather and summarize requirements as you develop solutions that meet project needs   Lead workshops, planning sessions, and product demos for the project and ensure the production of necessary artefacts   Share knowledge with Myplanet on progress and blocks, including highlighting new opportunities for growth within the key accounts and identifying issues and escalating for maximum transparency   3+ years experience with planning, delegation, and supporting and motivating your team members   Experience leading Agile product development and an understanding of the Software Development Life Cycle   Experience with Lean UX methodology—designing product experiments, validating product ideas, and analyzing fit to justify incremental investment—and experience designing, creating and facilitating workshops to help guide strategic decision-making for groups with competing goals   Comfort conducting both primary and secondary research and the ability to summarize customer and user feedback, product analytics, and competitive research   Extreme attention to detail   Design and/or technical background preferred   Delight in making things. You thrill at the concept of going beyond the theoretical and applying your ideas, skills, and expertise to products used by people every day.   Find passion in new challenges. Every chance to learn and move things forward with your can-do attitude or to share your entrepreneurship excites you.   Thoroughly enjoy collaborative work. Knowledge sharing and the chance to be part of a team who co-own the output, instead of a solo hero who lives and dies by their work alone, is important to you.   Explore ongoing opportunities for professional development: training, conferences, certifications, and in-house peer mentorship   Experiment with new techniques, wear multiple hats, and learn about new disciplines.   Pursue independent projects, explore new ideas, and challenge yourself in your field with 5 days of dedicated ""Awesome time"" (self-directed professional development) annually and quarterly training budgets   Enjoy a flexible schedule of full-time hours, health/dental benefits, and private US coverage   Work from a modern, ergonomic space complete with standing/sitting desks and an open-concept social atmosphere   Additional perks available including in-house mindfulness training, an employee stock option plan, group get-togethers, and more!"
Front End Scrum Master,Technology Development Corp,https://ca.indeed.com/rc/clk?jk=47b1cc99ae421e2d&fccid=d5eebd59dbfe9145&vjs=3,"You have passion for technology and managing team of independent self-organized designers and developers to build complex solutions   You enjoy coaching and grooming developers and team members on the concepts of Agile   You are passionate about spreading Agile concepts and its benefits   You are able to map critical steps in a process or workflow, working closely with key customer stakeholders   You have experience meeting with product and engineering to capture user stories and prioritize requirements   You have served in a similar role coordinating various software development work streams and resources (front-end)   You have experience working with diverse teams including User Experience, Design, DevOps, QA, etc. for well-coordinated project execution   You are well versed in using Atlassian products like Jira and Confluence   You have experience working with cross functional teams (UI/UX, backend, data, etc.) for well-coordinated project execution   You have some experience in leading Scrum teams   You have hands-on front-end development experience, preferably with react   You will help remove impediments and foster an environment for high-performing team dynamics, continuous flow, and relentless improvement   You will help the team improve and take responsibility for their actions; facilitate the team retrospective.   Many blocking issues will be beyond the team’s authority or may require support from other teams. The Scrum Master will actively address these issues so that the team can remain focused on achieving the objectives   You will lead daily stand-ups with a scrum team of developers, UX/UI experts, and DevOps engineers   You will assist with tracking, decomposing, and weighting user stories to ensure the greatest business value is delivered to our customer   You will assist with internal and external communication, improving transparency, and radiating information   You will support and educate the Product Owner, especially with respect to grooming and maintaining the product backlog"
Graphic Design Internship,NTD films,https://ca.indeed.com/company/NTD-films/jobs/Graphic-Design-Internship-0a3a3b46cfae4058?fccid=9167d44648313583&vjs=3,"Ability to understand the brand visually and convey that in all aspects of the work.   Ability to manage several projects simultaneously, in order of priority and meet deadlines.   Excellent communication skills.   Help build components for digital campaigns including web, email, social, landing pages, and micro-sites   Provide graphic design for a range of projects to deliver professional quality marketing materials; effectively interpret creative briefs, participate in brainstorming sessions, develop creative designs within pre-established templates and re-size/adapt existing artwork as needed.   Update Website regularly (Homepage, visuals, product updates (includes photography as necessary.)   Opportunity to hone and sharpen your graphic design skills   Experience developing a S.V.O.D. platform   Gain the ability to identify target markets & design graphics that service that specific market   Hands-on learning as you contribute to marketing campaigns   Will receive reference letter, enabling you to obtain employment   Full Time Employment opportunity   Will receive reference letter, enabling you to obtain employment   Experience as a Graphic Designer   Strong knowledge of Adobe Illustrator, Photoshop, InDesign and Dreamweaver.   Online and web experience an asset.   Excellent time management and organizational skills; Able to produce high-quality work with short notice and under tight timelines   Strong interpersonal skills; Flexible with the ability to work with staff at all levels in the company, independently or in a team environment   Strong eye for design, trends and technologies   Exceptional creativity and innovation   Knowledge of UI/UX design   Ability to effectively interpret a creative brief and translate direction into compelling marketing materials   Understanding of branding and how it carries across multiple channels"
Gameplay Systems Designer,"Certain Affinity, Inc.",https://ca.indeed.com/rc/clk?jk=d87f12f738cccd90&fccid=5e44c664ec62ee97&vjs=3," Work closely with the Creative Director and Lead Designer to design, prototype, and foster core gameplay systems, including player mechanics, game mechanics, game modes, inventory systems, etc.    Must be able to design, implement, and iterate gameplay elements including but not limited to combat mechanics, player and NPC abilities, collectibles, and player progression    Create design documentation that clearly and concisely communicates the requirements and the vision of the system for clients, internal developers, marketing and external developers    Analyze data and player feedback to continually optimize and improve the existing game experience    3+ years of game design experience, including 2+ with gameplay systems design experience and at least one full development cycle as a systems designer.    Strong experience scripting systems using Unreal Blueprints in a networked game. You must be willing to get your hands dirty implementing and balancing your designs!    Proven ability to create innovative gameplay systems and to enhance existing ones    Great collaborator with an uncanny knack for seeing the issues underlying any criticism or complaint    Passion for playing games and understanding the systems that drive them, especially AAA shooters (1st and 3rd person)    Proficient with various scripting languages (Java, Lua, Python, Perl, Blueprint, etc.)    Excellent verbal and written communication skills, including the documentation of technical designs    Excellent ability to multi-task and to adapt easily to change    Highly self-motivated and able to self-manage    A desire to work in a diverse and inclusive environment    A deep passion for games    Experience designing player character classes or enemy and/or NPC AI.    Experience with other facets of design (level design, encounter scripting, UX/UI, etc.)    Experience developing on multiple console, PC, and/or mobile platforms    Data analytics experience    Strong programming background"
Web Developer (12-month contract),Plan International Canada,https://ca.indeed.com/company/PLAN-CANADA/jobs/Web-Developer-11aa37fa54cbac43?fccid=281687dcd2428d6b&vjs=3,"Collaborate with members of the Digital Engagement team to create elegant, user friendly, responsive and interactive interfaces across multiple devices   Translate UI/UX wireframes and mock ups into functional web layouts, applications, transactional forms and components across our website, e-commerce site, and blog   Optimize code for maximum speed and scalability   Maintain websites and identify/troubleshoot problems with underlying code and proposing solutions to resolve them that are guided by best practices, data and our coding environment/web infrastructure   Ensure compliance with AODA/W3C WCAG (A/AA level) in all work delivered   Manage multiple priorities simultaneously, with an eye on moving targets and course-correcting as needed, with the support of your People Leader   Actively participate in meetings and ongoing code/architecture reviews and propose improvements   Devote 10% of your time to researching emerging trends, case studies, and sharing your knowledge with the broader Digital Engagement team   Deliver high quality and on-time work on the web properties   Build and cultivate strong relationships with internal stakeholders   Contribute and play an active role in shaping the organization’s public facing online presence   Actively participate in meetings and ongoing design, code and architecture reviews and propose effective solutions   Research emerging trends, case studies, and best practices with respect to web design, user experiences and coding languages and sharing your knowledge with the broader Digital Engagement team.   Proven experience in web development and front-end development   Experience working with a multitude of platforms and within a variety of front-end development environments (WordPress or other CMS, e-commerce platforms)   Solid understanding of web markup, including HTML, HTML5, CSS3, bootstrap or similar   Solid understanding of JavaScript and JavaScript frameworks, including jQuery, Angular   Familiarity with programming languages: PHP, ASP.NET, C#, SQL   A practical knowledge of website interfaces, cross-browser compatibility, and web standards   Good understanding of web accessibility guidelines (AODA, WCAG 2.0, Aria roles)   A strong collaborative nature and experience working effectively within a cross-functional team   Excellent written and verbal communications skills   Passion for children’s rights and gender equality   French/English bilingualism would be considered an asset"
UX Engineer,BFS Capital Canada,https://ca.indeed.com/rc/clk?jk=0a184f25fb9dc5f5&fccid=e81112e972a0284d&vjs=3,"Collaborate with the team to deliver working software incrementally that provides an elegant and seamless experience for our customers   Create a design system to convey a sense of identity throughout our products   Implement the design system as a component library   Use the component library to create high-fidelity interactive prototypes   Work with the team to use the component library in our products   Provide leadership and coaching to influence the design, development and implementation of products that delight customers   Stay current with the latest design, web, mobile, cloud computing, machine learning   5+ years of experience as a UI/UX Designer or engineer   Strong HTML, CSS and JavaScript skills   Experience building and maintaining component libraries or design systems   Experience building wire frames and interactive prototypes   Experience with A/B testing and hit maps   Experience using Linux, Unix and macOS   Quick problem-solving skills and the ability to exercise independent judgement   Strong people, process and UX leadership abilities   Proven track record of delivering quality work on time   Excels when co-located with a small team using an agile workflow   A positive, professional attitude and customer service orientation   Great communication, collaboration and presentation skills   Continuously learning new approaches to generate innovative solutions   A proven design mentor who is keen to coach others and share ideas   A passion for great design and attention to detail   Supported large-scale web and mobile applications in production   Developed web apps using React, Angular or Vue   Developed mobile apps for iOS or Android   Be part of a dynamic, collaborative, progressive and high-performing team building revolutionary products that matter   Competitive salary and benefits   Continued professional development   Flexible work/life balance options   Casual dress code"
Head of Design,Fintros,https://ca.indeed.com/rc/clk?jk=2eca6f7fee366326&fccid=be2f3ec4fb24bb52&vjs=3,"Engage with customers for feedback on UX/UI improvements    Brainstorm, design and manage webapp frames, color palettes, typography and overall company branding    Superstar in either Sketch or Abode Suite Products (Photoshop, Illustrator and/or After Effects)    You are a user-centric designer that deeply understands user experience workflows and cares deeply about every pixel created    Able to think iteratively on design to stage in new features or modules    You love iPhones! "
Senior User Experience Designer,"Property.ca Inc., Brokerage",https://ca.indeed.com/company/Property.ca-Realty-Inc./jobs/Senior-User-Experience-Designer-251b636a404597c1?fccid=298b320bf770874e&vjs=3,"Lead UX/UI Design process with a view to translating business objectives into user goals and behaviors through creative interaction and design solutions   Gather requirements by interviewing both internal and external users/stakeholders. Be fluent when explaining design decisions and solutions to internal teams and clients.   Oversee usability research projects from start to finish, and communicate findings with key stakeholders with actionable recommendations that tangibly improve the customer experience   Create a culture of disciplined innovation through a process of testing and learning that supports innovation and brings proven winners to market   Investigates new or modified user requirements, designs and implements appropriate solutions, administers qualitative and quantitative user testing, evaluates results and leads the development and design of web-based user interactions and standards.   Guide design research activities to define customer pain points and map out ideal experiences   Leads development and recommends content strategies for executing usability improvements. Through analysis of user behavior, designs site information architecture according to industry best practices ensuring that the site remains easy to navigate.   Be the advocate for the customer, ensuring user-centered design (UCD) practices are applied to ensure optimal product design for target audiences   Effectively think through and communicate ideas/designs via journey maps, user flows, wireframes, prototypes and other artifacts   Build our UX process, champion an innovative and iterative mindset   Produce user flows, wireframes, high fidelity designs, interactive prototypes, and final graphics for an enterprise grade web applications.   Continuously refine and test the product to improve its usability and value proposition   Work in a cross-functional agile team (alongside Product Director, Web Design, Marketing and Developers) to build experiences that deliver consumer value and conversion   Collaborate with marketing on consumer journey and persona mapping. Initiate design reviews to support consumer journey and expectations through various digital touchpoint   Collaborate with marketing, graphic design and software development teams to translate concepts into comprehensive user interface designs.   Focus on improving and standardizing UI features and behaviors throughout the design process   Manage and mentor UX designers   Other duties as assigned   10+ years in a UX/UI strategy and design   People management experience   Proficiency in tools such as Figma, Sketch, Omnigraffle, Adobe Creative Suite, Invision, Powerpoint, and Keynote   Desire to lead the entire UCD process using methods like sketching, storyboarding, diagramming, wireframing, and prototyping, and usability testing for screen-based products   Working knowledge of interaction design and information architecture   Experience with complex data driven user interactions   Excellent communication skills to explain and sell conceptual ideas and design rationale   Experience working in an agile environment   Strong presentation and problem-solving skills   Understanding of AODA and accessibility requirements for   BA/BS degree in Design (e.g., interaction, visual communications, product, industrial) or a related field or equivalent experience   An exceptional eye for detail and passion for quality evidenced by portfolio with work samples   A competitive base salary + a generous benefits plan   Opportunity to share in our company’s success through a competitive bonus plan   A fast-paced, growth-oriented environment with the associated (challenges and) rewards   A casual, funky and pet friendly office with fresh fruit, beverages and fun social events   UX/UI strategy and design: 10 years (Preferred)"
Frontend Developer,VelocityEHS,https://ca.indeed.com/rc/clk?jk=c0a09f7d21d52ec6&fccid=400211f86bfa5b56&vjs=3,"Work with our designers to translate high-fidelity designs into pixel-perfect frontend interfaces   Collaborate with our software developers to ensure backend functionality maintains frontend design integrity   Support QA analysts by tracking and addressing bugs during testing process   Building responsive frontend interfaces   Ensuring consistent cross-browser design and functionality   Creating beautiful, extensible, W3C-compliant code   Bachelor’s or College Degree in Computer Science, Programming or a related field   1-3 years web design or front-end development experience   Ninja-level HTML5, CSS3, and JavaScript skills   Great understanding of jQuery   Experience working with multidisciplinary teams including product managers, UI/UX designers, software developers, and QA analysts   High attention to detail   Superb critical thinking and creative problem-solving abilities   Excellent written and verbal communication skills   Understanding of .Net framework and C#   Good eye for visual design   Appreciation for User Centric and Goal Directed design processes"
